ShowNumber,AirDate,Round,Category,Value,Question,Answer
3761,1/1/2001,Double Jeopardy!,LITERATURE,$200 ,"This Nobel Prize winner dedicated ""The Waste Land"" to fellow poet Ezra Pound",T.S. Eliot
3761,1/1/2001,Double Jeopardy!,LITERATURE,$400 ,"His ""Dr. Zhivago"" aroused so much opposition in the Soviet Union that he said ""Nyet"" to the Nobel Prize in 1958",Boris Pasternak
3761,1/1/2001,Double Jeopardy!,LITERATURE,$600 ,In 1953 this British politician won the Nobel Prize for his biographical & historical works & for his oratory,Winston Churchill
3761,1/1/2001,Double Jeopardy!,LITERATURE,"$1,000 ","He was no ""Stranger"" to the Nobel Prize for Literature, winning in 1957",Albert Camus
3761,1/1/2001,Double Jeopardy!,LITERATURE,"$1,000 ","A poem by this 1923 Nobel Prize winner is heard here: (""I will arise and go now, and go to Innisfree, And a small cabin build there, of clay and wattles made"")",William Butler Yeats
3055,12/5/1997,Jeopardy!,LITERATURE,$100 ,"In the Andersen tale, at age 15 she swims to the ocean's surface & views the world above for the first time",The Little Mermaid
3055,12/5/1997,Jeopardy!,LITERATURE,$200 ,"In this H.G. Wells novel, the first Martian spaceship lands near the town of Woking","""War of the Worlds"""
3055,12/5/1997,Jeopardy!,LITERATURE,$300 ,"Tom Canty, born in a slum called Offal Court, & Edward Tudor are the title characters in this Twain novel","""The Prince and the Pauper"""
3055,12/5/1997,Jeopardy!,LITERATURE,"$1,000 ","In this novel, Mr. Charrington, who runs an antique shop, is actually a member of the Thought Police","""1984"""
3055,12/5/1997,Jeopardy!,LITERATURE,$500 ,"Leora, the wife of this Sinclair Lewis doctor, dies of bubonic plague on the island of St. Hubert",Arrowsmith
2116,11/15/1993,Double Jeopardy!,LITERATURE,$200 ,"After his son Kingsley Doyle was killed in World War I, he became a devoted spiritualist",Arthur Conan Doyle
2116,11/15/1993,Double Jeopardy!,LITERATURE,$400 ,The Martian invaders in this H.G. Wells novel are destroyed by earthly bacteria,War of the Worlds
2116,11/15/1993,Double Jeopardy!,LITERATURE,$600 ,"In ""The Call of the Wild"", Judge Miller's gardener kidnaps this dog & sells him for $50",Buck
2116,11/15/1993,Double Jeopardy!,LITERATURE,"$1,200 ",Peachy Carnahan & Daniel Dravitt plan to make themselves kings of Kafiristan in this Kipling story,The Man Who Would Be King
2116,11/15/1993,Double Jeopardy!,LITERATURE,"$1,000 ","The Plain of Ease, the Valley of Humiliation & the Country of Conceit appear in this John Bunyan work",Pilgrim's Progress
733,11/11/1987,Double Jeopardy!,LITERATURE,$200 ,"In titles, animal associated with both Volpone and Reynard",fox
733,11/11/1987,Double Jeopardy!,LITERATURE,$400 ,"Malcolm Lowery's ""Under the Volcano"" is set mainly in this country",Mexico
733,11/11/1987,Double Jeopardy!,LITERATURE,$600 ,"Granddaughter of the author of ""Trilby"", she wrote ""Rebecca""",Daphne DuMaurier
733,11/11/1987,Double Jeopardy!,LITERATURE,$800 ,"One contributor to ""Knickerbocker"" magazine was this author, who used Knickerbocker as a pseudonym",Washington Irving
733,11/11/1987,Double Jeopardy!,LITERATURE,"$1,000 ","English poet who wrote ""Endymion"", ""Hyperion"", and its unfinished revision, ""The Fall of Hyperion""",John Keats
2577,11/14/1995,Double Jeopardy!,LITERATURE,$200 ,This Spaniard rides a bony old nag named Rocinante on his quests,Don Quixote
2577,11/14/1995,Double Jeopardy!,LITERATURE,$400 ,"Longfellow based his tales of this inn on the Red Horse Inn in Sudbury, Massachusetts",Wayside Inn
2577,11/14/1995,Double Jeopardy!,LITERATURE,$600 ,This 1902 Joseph Conrad novella is set in the Belgian Congo,"""Heart of Darkness"""
2577,11/14/1995,Double Jeopardy!,LITERATURE,$800 ,"In ""Great Expectations"", Pip falls in love with Estella, a ward of this spinster",Miss Havisham
2577,11/14/1995,Double Jeopardy!,LITERATURE,"$1,000 ","In 1904 this short story author's first book, ""Cabbages and Kings"", was published",O. Henry
970,11/18/1988,Double Jeopardy!,LITERATURE,$200 ,"When he saw water snakes in the moonlight and blessed them, the albatross fell from his neck",The Ancient Mariner
970,11/18/1988,Double Jeopardy!,LITERATURE,$400 ,"He wrote his 1948 novel ""The Naked and the Dead"" while he was enrolled at the Sorbonne",Norman Mailer
970,11/18/1988,Double Jeopardy!,LITERATURE,$600 ,"She received the Pulitzer prize for her ""Collected Stories"", not for ""Ship of Fools""",Katherine Anne Porter
970,11/18/1988,Double Jeopardy!,LITERATURE,$800 ,"The young narrator of ""Treasure Island""",Jim Hawkins
970,11/18/1988,Double Jeopardy!,LITERATURE,"$1,000 ",A well-known Ambrose Bierce short story is about an incident at this bridge in Northern Alabama,Owl Creek Bridge
2672,3/26/1996,Double Jeopardy!,LITERATURE,$200 ,Lotus Blossom is the concubine of Wang Lung in this Pearl Buck novel,"""The Good Earth"""
2672,3/26/1996,Double Jeopardy!,LITERATURE,$400 ,"""The Adventures of Tom Sawyer"" is set in the town of St. Petersburg in this state",Missouri
2672,3/26/1996,Double Jeopardy!,LITERATURE,$600 ,"At the end of ""Moby Dick"", this narrator is rescued by another whaling ship, the Rachel",Ishmael
2672,3/26/1996,Double Jeopardy!,LITERATURE,$800 ,"This R.D. Blackmore novel begins in Exmoor, in the county of Somerset, in the year 1673","""Lorna Doone"""
2672,3/26/1996,Double Jeopardy!,LITERATURE,"$1,000 ",This Edith Wharton title character has a hypochondriac wife named Zenobia,Ethan Frome
2927,4/29/1997,Double Jeopardy!,LITERATURE,$200 ,"Roderick & Madeline are the doomed twins in his scary 1839 story ""The Fall of the House of Usher""",Edgar Allan Poe
2927,4/29/1997,Double Jeopardy!,LITERATURE,$400 ,"""The Miller's Tale"" is one of the bawdiest stories in this collection of Chaucer ""Tales""","""The Canterbury Tales"""
2927,4/29/1997,Double Jeopardy!,LITERATURE,"$2,500 ","He published ""Flappers and Philosophers"", his first book of short stories, in 1920, the year he married Zelda",F. Scott Fitzgerald
2927,4/29/1997,Double Jeopardy!,LITERATURE,$800 ,"""The Red Rover"" is a sea novel by this author of ""The Last of the Mohicans""",James Fenimore Cooper
2927,4/29/1997,Double Jeopardy!,LITERATURE,"$1,000 ","He said it took him ""Five years to write 'In Cold Bloo",Truman Capote
2623,1/17/1996,Double Jeopardy!,LITERATURE,$200 ,It's what made Quasimodo deaf,Ringing of the bells
2623,1/17/1996,Double Jeopardy!,LITERATURE,$400 ,"James Fenimore Cooper wrote ""The Pioneers"" & she wrote ""O Pioneers!""",Willa Cather
2623,1/17/1996,Double Jeopardy!,LITERATURE,$600 ,"Robert Jordan's big mission in ""For Whom The Bell Tolls"" is to blow up one of these structures",Bridge
2623,1/17/1996,Double Jeopardy!,LITERATURE,$800 ,"Thomas Mann story published as ""Der Tod In Venedig"" in 1912; it didn't appear in English until 1925","""Death In Venice"""
2623,1/17/1996,Double Jeopardy!,LITERATURE,$800 ,"This E.M. Forster novel is divided into 3 sections:  ""Mosque"", ""Caves"" & ""Temple""","""A Passage to India"""
2958,6/11/1997,Double Jeopardy!,LITERATURE,$200 ,This Dickens title orphan was given his name by Mr. Bumble,Oliver Twist
2958,6/11/1997,Double Jeopardy!,LITERATURE,$400 ,"This author's ""The Man Who Would Be King"" has been called the perfect short story",Rudyard Kipling
2958,6/11/1997,Double Jeopardy!,LITERATURE,$600 ,This John Bunyan work written as a dream was published in 2 parts:  Part I in 1678 & Part II in 1684,"""The Pilgrim's Progress"""
2958,6/11/1997,Double Jeopardy!,LITERATURE,$800 ,Title novella of the Philip Roth collection that won the 1960 National Book Award,"""Goodbye, Columbus"""
2958,6/11/1997,Double Jeopardy!,LITERATURE,"$1,000 ","""The 42nd Parallel"" is the first novel in this John Dos Passos trilogy","""USA"""
110,2/8/1985,Double Jeopardy!,LITERATURE,$200 ,"According to both Burns & Steinbeck, their best laid schemes ""gang aft a-gley""",mice and men
110,2/8/1985,Double Jeopardy!,LITERATURE,$400 ,"In 1671, Milton wrote ""Paradise Regained"", a sequel to this",Paradise Lost
110,2/8/1985,Double Jeopardy!,LITERATURE,$600 ,"English title of 7-part novel ""A la recherche du temps perdu"" by Proust",Remembrance of Things Past
110,2/8/1985,Double Jeopardy!,LITERATURE,$800 ,"""All stories, if continued far enough, end in death..."" he wrote in ""Death in the Afternoon""",Ernest Hemingway
110,2/8/1985,Double Jeopardy!,LITERATURE,"$1,000 ","Language in which Browning's ""Sonnets from the Portuguese"" was originally written",English
4501,3/15/2004,Jeopardy!,LITERATURE,$200 ,"The cheery first ""Masterpiece Theatre"" season included ""Jude the Obscure"" & this Russian's ""The Possessed""",Dostoevsky
4501,3/15/2004,Jeopardy!,LITERATURE,$400 ,"""Wide Sargasso Sea"" by Jean Rhys is the story of the mad wife of this ""Jane Eyre"" character",Rochester
4501,3/15/2004,Jeopardy!,LITERATURE,"$1,000 ",In 1856 Revue de Paris readers followed this tale of the miserable wife of a boring doctor,Madame Bovary
4501,3/15/2004,Jeopardy!,LITERATURE,$800 ,"A fling with the valet is one of the escapades of this Strindberg title ""Miss""",Miss Julie
4501,3/15/2004,Jeopardy!,LITERATURE,"$1,000 ","""I Married a Communist"", ""The Human Stain"" & ""American Pastoral"" make up a recent trilogy by this novelist",Philip Roth
4627,10/19/2004,Jeopardy!,LITERATURE,$200 ,"""Child of the Morning"" is the story of Hatshepsut, a woman who ruled this country as a pharaoh",Egypt
4627,10/19/2004,Jeopardy!,LITERATURE,$400 ,"This Danish fairy tale author wrote an autobiography called ""The Fairy Tale of My Life""",Hans Christian Andersen
4627,10/19/2004,Jeopardy!,LITERATURE,$600 ,"His first ""Jungle Book"" was so popular that he published his ""Second Jungle Book"" in 1895",Rudyard Kipling
4627,10/19/2004,Jeopardy!,LITERATURE,"$1,000 ","Chapter 25 of this book is called ""The First Wedding""  & it described Meg's marriage to John Brooke",Little Women
4627,10/19/2004,Jeopardy!,LITERATURE,"$1,000 ","This author said that he was acting in a play with his kids when he came up with the idea for ""A Tale of Two Cities""",Charles Dickens
5369,1/3/2008,Double Jeopardy!,LITERATURE,$400 ,"As this 1931 novel begins, Wang Lung travels to the house of Hwang to fetch his bride",The Good Earth
5369,1/3/2008,Double Jeopardy!,LITERATURE,$800 ,"Washington Irving based this character on his friend Jesse Merwin, a schoolteacher",Ichabod Crane
5369,1/3/2008,Double Jeopardy!,LITERATURE,"$1,200 ","Upton Sinclair's 1927 novel ""Oil!"" was based on this presidential scandal of a few years earlier",Teapot Dome
5369,1/3/2008,Double Jeopardy!,LITERATURE,"$1,600 ","In this title ""incident"", vigilantes hang 3 men falsely accused of cattle rustling",Oxbow
5369,1/3/2008,Double Jeopardy!,LITERATURE,"$2,000 ",The title of this Steinbeck novel refers to a district above Monterey inhabited by Paisanos,Tortilla Flat
3786,2/5/2001,Double Jeopardy!,LITERATURE,$200 ,"As well as the ""Iliad"" & ""Odyssey"", a number of hymns are attributed to him",Homer
3786,2/5/2001,Double Jeopardy!,LITERATURE,$400 ,This American novelist created the old fisherman Santiago & the young bullfighter Pedro Romero,Ernest Hemingway
3786,2/5/2001,Double Jeopardy!,LITERATURE,$600 ,"Before ""Les Miserables"", he attacked the French penal system in the novel ""Claude Gueux""",Victor Hugo
3786,2/5/2001,Double Jeopardy!,LITERATURE,$800 ,"This Thoreau work includes a chapter on ""The Pond in Winter""","""Walden"""
3786,2/5/2001,Double Jeopardy!,LITERATURE,"$1,000 ","The 2 leading French Absurdists were Ionesco, from Romania, & this Irish author of ""Waiting for Godot""",Samuel Beckett
5358,12/19/2007,Double Jeopardy!,LITERATURE,$400 ,"Published in Spain in 1605, this classic of world literature was an instant hit",Don Quixote
5358,12/19/2007,Double Jeopardy!,LITERATURE,$800 ,"Of 50, 200 or 500, the one closest to the number of characters in ""War and Peace""",500
5358,12/19/2007,Double Jeopardy!,LITERATURE,"$1,200 ",This title Sir Walter Scott character is torn between Rebecca & the Saxon Rowena,Ivanhoe
5358,12/19/2007,Double Jeopardy!,LITERATURE,"$1,600 ",Bank official Joseph K. is on the defensive as the accused in this Kafka work,The Trial
5358,12/19/2007,Double Jeopardy!,LITERATURE,"$2,000 ","In a Thomas Hardy novel, Michael Henchard is this title mayor",the Mayor of Casterbridge
3800,2/23/2001,Double Jeopardy!,LITERATURE,$200 ,"This quintessential New Englander published his first book of poems, ""A Boy's Will"", while living in England in 1913",Robert Frost
3800,2/23/2001,Double Jeopardy!,LITERATURE,$400 ,"Set in part in Philadelphia, ""Hugh Wynne, Free Quaker"" is a novel about this war",The Revolutionary War
3800,2/23/2001,Double Jeopardy!,LITERATURE,$600 ,"Taji & Jarl are deserters from a whaling ship in his 1849 novel ""Mardi""",Herman Melville
3800,2/23/2001,Double Jeopardy!,LITERATURE,$800 ,"""The Pentameron"" is a volume of imaginary conversations between Petrarch & this author of ""The Decameron""",Giovanni Boccaccio
3800,2/23/2001,Double Jeopardy!,LITERATURE,"$1,000 ","Great Chilean poet known for his ""Twenty Love Poems and a Song of Despair""",Pablo Neruda
3224,9/17/1998,Double Jeopardy!,LITERATURE,$200 ,"The only thing this ""Wizard of Oz"" character was afraid of was ""a lighted match""",the Scarecrow
3224,9/17/1998,Double Jeopardy!,LITERATURE,$400 ,"This children's story describes Toad Hall as ""a dignified old house of mellowed red brick""",The Wind in the Willows
3224,9/17/1998,Double Jeopardy!,LITERATURE,$600 ,"In 1941 his story ""The Devil And Daniel Webster"" was adapted as a film starring Edward Arnold",Stephen Vincent Benet
3224,9/17/1998,Double Jeopardy!,LITERATURE,$800 ,"This novel begins, ""My father's family name being Pirrip, and my Christian name Philip...""",Great Expectations
3224,9/17/1998,Double Jeopardy!,LITERATURE,"$1,000 ","Though not in travel brochures, Erskine Caldwell's ""Tobacco Road"" is located in this state",Georgia
1873,10/28/1992,Double Jeopardy!,LITERATURE,$200 ,George Shelby dedicates his life to abolition in this Harriet Beccher Stowe novel,Uncle Tom's Cabin
1873,10/28/1992,Double Jeopardy!,LITERATURE,$400 ,"He wrote many short stories with surprise endings including ""The Gift of the Magi""",O. Henry
1873,10/28/1992,Double Jeopardy!,LITERATURE,$600 ,This Sylvia Plath novel was first published under the pseudonym Victoria Lucas,The Bell Jar
1873,10/28/1992,Double Jeopardy!,LITERATURE,$800 ,Lady Brett Ashley elopes with a bullfighter in this Hemingway novel,The Sun Also Rises
1873,10/28/1992,Double Jeopardy!,LITERATURE,$500 ,Dr. Pangloss is the tutor to this title character created by Voltaire,Candide
1983,3/31/1993,Double Jeopardy!,LITERATURE,$200 ,"The book-of-the-month club calls this Dostoyevsky work ""the greatest crime novel ever written""",Crime and Punishment
1983,3/31/1993,Double Jeopardy!,LITERATURE,$400 ,"In an 1896 sequel, this Mark Twain title character turned ""Detective""",Tom Sawyer
1983,3/31/1993,Double Jeopardy!,LITERATURE,$600 ,"In 1846 these sisters published a collection of poems under the pen names Currer, Ellis & Acton Bell",the Brontë sisters
1983,3/31/1993,Double Jeopardy!,LITERATURE,$800 ,"One of his last collections of tales, ""Uncle Remus and the Little Boy"", was published posthumously in 1910",Joel Chandler Harris
1983,3/31/1993,Double Jeopardy!,LITERATURE,"$1,200 ","This Hemingway novel about the ""Lost Generation"" is told from the viewpoint of Jake Barnes",The Sun Also Rises
2735,6/21/1996,Final Jeopardy!,AMERICAN HISTORY,None,"On May 29, 1765 Patrick Henry's Stamp Act protest was interrupted with this one word",Treason!
1302,4/10/1990,Double Jeopardy!,AMERICAN HISTORY,$200 ,It became a U.S. territory in 1900 & a state 59 years later,Hawaii
1302,4/10/1990,Double Jeopardy!,AMERICAN HISTORY,$400 ,Susan B. Anthony was arrested in 1872 for doing this,Voting
1302,4/10/1990,Double Jeopardy!,AMERICAN HISTORY,$600 ,In 1949 Henry H. Arnold became the first general of this branch of the armed forces,Air Force
1302,4/10/1990,Double Jeopardy!,AMERICAN HISTORY,$800 ,In April 1984 this U.S. government agency admitted its role in the mining of Nicaraguan harbors,CIA
1302,4/10/1990,Double Jeopardy!,AMERICAN HISTORY,"$1,000 ",John Hancock held this political position from 1780-85 & from 1787-93,Governor of Massachusetts
6294,1/19/2012,Double Jeopardy!,AMERICAN HISTORY,$400 ,In December 1974 this former New York governor was sworn in as Vice President,Rockefeller
6294,1/19/2012,Double Jeopardy!,AMERICAN HISTORY,$800 ,"In 1951 he told a joint session of congress that he ""tried to do his duty as god gave him the light to see that duty""",(Douglas) McArthur
6294,1/19/2012,Double Jeopardy!,AMERICAN HISTORY,"$1,800 ",This political party founded around 1789 stood for a strong central government,the Federalists
6294,1/19/2012,Double Jeopardy!,AMERICAN HISTORY,"$1,600 ",His foes said that in 1877 he agreed to withdraw remaining federal troops from the south in return for electoral support,(Rutherford B.) Hayes
6294,1/19/2012,Double Jeopardy!,AMERICAN HISTORY,"$2,000 ","In 1917 the U.S. purchased the islands of St. Croix, St. John & St. Thomas from this country for $25 million",Denmark
